nome;sinal;subsetor;subsetor_nome;forma_empresarial;fonte;ano
Freguesia de Milheirós de Poiares;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Mina de Água;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Minde;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Mindelo;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Minhocal;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Mioma;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Mira;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Mira de Aire;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Miranda;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Miranda do Corvo;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Miranda do Douro;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Mirandela;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Mire de Tibães;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Misericórdia;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Modelos;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Modivas;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Mogege;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Moimenta;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Moimenta da Beira;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Moimentinha;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Moinhos da Gândara;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Moita;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Moita dos Ferreiros;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Moitas Venda;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Moldes;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Moledo;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Molelos;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Moncarapacho;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Monchique;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Mondim da Beira;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Mondrões;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Monforte;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Monforte da Beira;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Monsanto;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Monsaraz;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Monsul;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Montalvo;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Montalvão;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Montargil;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Montaria;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Monte;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Monte Córdova;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Monte Gordo;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Monte Redondo;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Monte da Pedra;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Monte do Trigo;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Monteiras;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Montelavar;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Montenegro;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Montes da Senhora;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Montoito;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Mora;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Morais;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Moreira;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Moreira de Cónegos;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Moreira de Rei;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Moreira do Castelo;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Moreiras;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Morgade;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Mosteiro;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Mosteiro de Fráguas;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Mosteiros;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Mosteirô;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Moure;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Mouriscas;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Mouronho;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Mourão;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Mozelos;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Moçarria;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Muge;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Mujães;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Mundão;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Muro;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Murtede;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Murtosa;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Murça;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Muxagata;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Mértola;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Mêda, Outeiro de Gatos e Fonte Longa;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Mós;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Mões;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Múrias;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Nadadouro;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Nagozelo do Douro;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Navais;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Nave;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Nave de Haver;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Navió e Vitorino dos Piães;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Nazaré;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Negrelos (São Tomé);APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Negrões;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Nelas;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Nespereira;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Nevogilde;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Nine;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Ninho do Açor;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Nogueira;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Nogueira da Montanha;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Nogueira da Regedoura;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Nogueira do Cravo;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Nogueira e Silva Escura;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Nordeste;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Norte Grande (Neves);APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Norte Pequeno;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Nossa Senhora da Conceição e São Bartolomeu;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Nossa Senhora da Expectação;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Nossa Senhora da Graça de Póvoa e Meadas;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Nossa Senhora da Graça do Divor;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
Freguesia de Nossa Senhora da Graça dos Degolados;APU;S.131323;Administração Regional e Local – Administração Local;nao;INE S.13 2025;2025
