codigo_dgert;denominacao;sigla;sigla_base;origem_sigla;tipo;lado;concelho;distrito;estado_registo;primeira_atividade;ultima_atividade
3.58.0;UGT-LISBOA, UNIÃO GERAL DE TRABALHADORES DE LISBOA;UGTLISBOA;UGTLISBOA;registo;UNIÃO SINDICAL;trabalhadores;LISBOA;LISBOA;Activa;2010-09-18;2026-05-15
3.54.0;UGT-SANTAREM, UNIÃO GERAL DE TRABALHADORES DE SANTAREM;UGTSANTAREM;UGTSANTAREM;registo;UNIÃO SINDICAL;trabalhadores;SANTARÉM;SANTARÉM;Activa;2010-05-08;2024-02-29
3.25.0;UNIÃO DOS SINDICATOS DA AMADORA;AMADORA;AMADORA;recurso;UNIÃO SINDICAL;trabalhadores;AMADORA;LISBOA;Extinta;1978-12-29;2011-09-22
3.37.0;UNIÃO DOS SINDICATOS DA FIGUEIRA DA FOZ;USFFN;USFFN;registo;UNIÃO SINDICAL;trabalhadores;FIGUEIRA DA FOZ;COIMBRA;Activa;1982-06-15;2025-08-08
3.16.0;UNIÃO DOS SINDICATOS DA GUARDA/CGTP-IN;USGN;USGN;registo;UNIÃO SINDICAL;trabalhadores;GUARDA;GUARDA;Activa;1976-10-08;2025-11-29
3.7.0;UNIÃO DOS SINDICATOS DE AVEIRO;AVEIRO;AVEIRO;recurso;UNIÃO SINDICAL;trabalhadores;AVEIRO;AVEIRO;Activa;1975-09-02;1997-04-30
3.7.1;UNIÃO DOS SINDICATOS DE AVEIRO /CGT;AVEIROCGT;AVEIROCGT;recurso;UNIÃO SINDICAL;trabalhadores;AVEIRO;AVEIRO;Activa;1981-08-29;1981-08-29
3.7.2;UNIÃO DOS SINDICATOS DE AVEIRO/CGTP-IN;USANAveiro;USAN;registo+desambiguada;UNIÃO SINDICAL;trabalhadores;AVEIRO;AVEIRO;Activa;1984-03-30;2024-08-15
3.32.0;UNIÃO DOS SINDICATOS DE BENAVENTE E SALVATERRA DE MAGOS;BENAVENTESALVATERRA;BENAVENTESALVATERRA;recurso;UNIÃO SINDICAL;trabalhadores;BENAVENTE;SANTARÉM;Extinta;1979-10-29;2016-04-15
3.12.1;UNIÃO DOS SINDICATOS DE BRAGA - CGTP-IN;USB;USB;registo;UNIÃO SINDICAL;trabalhadores;BRAGA;BRAGA;Activa;1993-08-15;1996-12-15
3.30.0;UNIÃO DOS SINDICATOS DE BRAGANÇA;CGTPINBraganca;CGTPIN;registo+desambiguada;UNIÃO SINDICAL;trabalhadores;BRAGANÇA;BRAGANÇA;Activa;1979-09-15;1981-03-21
3.30.1;UNIÃO DOS SINDICATOS DE BRAGANÇA;USBraganca;USB;registo+desambiguada;UNIÃO SINDICAL;trabalhadores;MIRANDELA;BRAGANÇA;Activa;1998-06-26;1998-08-15
3.30.2;UNIÃO DOS SINDICATOS DE BRAGANÇA (U.S. BRAGANÇA;USBNBraganca;USBN;registo+desambiguada;UNIÃO SINDICAL;trabalhadores;BRAGANÇA;BRAGANÇA;Activa;2002-04-13;2024-12-08
3.20.0;UNIÃO DOS SINDICATOS DE CALDAS DA RAÍNHA;CALDASRAINHA;CALDASRAINHA;recurso;UNIÃO SINDICAL;trabalhadores;CALDAS DA RAINHA;LEIRIA;Extinta;1978-09-22;2018-10-15
3.31.0;UNIÃO DOS SINDICATOS DE CASTELO BRANCO;CASTELOBRANCO;CASTELOBRANCO;recurso;UNIÃO SINDICAL;trabalhadores;;CASTELO BRANCO;Activa;1979-10-29;1979-10-29
3.17.0;UNIÃO DOS SINDICATOS DE CASTELO BRANCO (VILA VELHA DO RÓDÃO);VILAVELHADORODAO;VILAVELHADORODAO;derivada;UNIÃO SINDICAL;trabalhadores;COVILHÃ;CASTELO BRANCO;Extinta;1980-12-15;1997-04-22
3.31.1;UNIÃO DOS SINDICATOS DE CASTELO BRANCO / CGTP;CASTELOBRANCOCGTP;CASTELOBRANCOCGTP;recurso;UNIÃO SINDICAL;trabalhadores;;CASTELO BRANCO;Activa;1986-04-15;1990-11-15
3.31.2;UNIÃO DOS SINDICATOS DE CASTELO BRANCO / CGTP-IN;USCBN;USCBN;registo;UNIÃO SINDICAL;trabalhadores;COVILHÃ;CASTELO BRANCO;Activa;1991-06-30;2026-04-22
3.8.0;UNIÃO DOS SINDICATOS DE COIMBRA;COIMBRA;COIMBRA;recurso;UNIÃO SINDICAL;trabalhadores;COIMBRA;COIMBRA;Activa;1975-09-16;1981-02-14
3.8.1;UNIÃO DOS SINDICATOS DE COIMBRA / CGTP-IN;USC;USC;registo;UNIÃO SINDICAL;trabalhadores;COIMBRA;COIMBRA;Activa;1983-11-30;1984-06-15
3.8.2;UNIÃO DOS SINDICATOS DE COIMBRA/CONFEDERAÇÃO GERAL DOS TRABALHADORES PORTUGUESES-INTERSINDICAL NACIONAL;USC;USC;registo;UNIÃO SINDICAL;trabalhadores;COIMBRA;COIMBRA;Activa;1984-07-15;2026-08-29
3.6.1;UNIÃO DOS SINDICATOS DE FARO;FARO;FARO;recurso;UNIÃO SINDICAL;trabalhadores;FARO;FARO;Activa;1978-01-29;1983-03-15
3.38.0;UNIÃO DOS SINDICATOS DE GUIMARÃES;GUIMARAES;GUIMARAES;recurso;UNIÃO SINDICAL;trabalhadores;GUIMARÃES;BRAGA;Extinta;1983-12-30;2018-11-15
3.11.0;UNIÃO DOS SINDICATOS DE LISBOA/CGTP-IN;USLN;USLN;registo;UNIÃO SINDICAL;trabalhadores;LISBOA;LISBOA;Activa;1975-10-06;2023-12-29
3.23.0;UNIÃO DOS SINDICATOS DE MAFRA;MAFRA;MAFRA;recurso;UNIÃO SINDICAL;trabalhadores;MAFRA;LISBOA;Extinta;1978-11-22;1978-11-22
3.9.0;UNIÃO DOS SINDICATOS DE SANTARÉM;SANTAREM;SANTAREM;recurso;UNIÃO SINDICAL;trabalhadores;;SANTARÉM;Activa;1976-03-25;1978-03-15
3.1.2;UNIÃO DOS SINDICATOS DE SETÚBAL /CGTP-IN;USSN;USSN;registo;UNIÃO SINDICAL;trabalhadores;SETÚBAL;SETÚBAL;Activa;1991-01-30;2024-10-29
3.18.0;UNIÃO DOS SINDICATOS DE SINES E SANTIAGO DO CACEM (CGTP;SINESSANTIAGOCACEM;SINESSANTIAGOCACEM;recurso;UNIÃO SINDICAL;trabalhadores;SINES;SETÚBAL;Activa;1977-11-15;1998-08-30
3.27.0;UNIÃO DOS SINDICATOS DE TOMAR/CGTP-IN;USTN;USTN;registo;UNIÃO SINDICAL;trabalhadores;TOMAR;SANTARÉM;Extinta;1979-04-08;2020-01-22
3.21.0;UNIÃO DOS SINDICATOS DE TORRES NOVAS;TORRESNOVAS;TORRESNOVAS;recurso;UNIÃO SINDICAL;trabalhadores;TORRES NOVAS;SANTARÉM;Extinta;1978-10-08;2011-04-08
3.14.0;UNIÃO DOS SINDICATOS DE VIANA DO CASTELO;VIANACASTELO;VIANACASTELO;recurso;UNIÃO SINDICAL;trabalhadores;VIANA DO CASTELO;VIANA DO CASTELO;Activa;1975-11-04;1981-02-21
3.14.2;UNIÃO DOS SINDICATOS DE VIANA DO CASTELO/CGTP-IN;USVCN;USVCN;registo;UNIÃO SINDICAL;trabalhadores;VIANA DO CASTELO;VIANA DO CASTELO;Activa;1987-07-30;2026-07-22
3.24.0;UNIÃO DOS SINDICATOS DE VILA FRANCA DE XIRA;VILAFRANCAXIRA;VILAFRANCAXIRA;recurso;UNIÃO SINDICAL;trabalhadores;VILA FRANCA DE XIRA;LISBOA;Extinta;1978-12-22;2013-03-15
3.3.0;UNIÃO DOS SINDICATOS DE VILA REAL;VILAREAL;VILAREAL;recurso;UNIÃO SINDICAL;trabalhadores;VILA REAL;VILA REAL;Activa;1975-08-11;1987-02-15
3.3.2;UNIÃO DOS SINDICATOS DE VILA REAL;USVR;USVR;registo;UNIÃO SINDICAL;trabalhadores;VILA REAL;VILA REAL;Activa;1994-04-30;2023-12-22
3.15.0;UNIÃO DOS SINDICATOS DE VISEU;INTERSINDICAL;INTERSINDICAL;registo;UNIÃO SINDICAL;trabalhadores;;VISEU;Activa;1976-09-28;1976-09-28
3.15.1;UNIÃO DOS SINDICATOS DE VISEU;VISEU;VISEU;recurso;UNIÃO SINDICAL;trabalhadores;;VISEU;Activa;1978-02-08;2003-10-15
